epoch,training_loss,validation_loss,training_accuracy,validation_accuracy
107,0.03793136532727861,0.039903455990457734,0.14174107142857142,0.12946428571428573
108,0.037905742855898227,0.03987685317284289,0.14174107142857142,0.12946428571428573
109,0.03788018998761692,0.03984993096677158,0.14174107142857142,0.12946428571428573
110,0.03785455860582186,0.03982315190833709,0.14174107142857142,0.12946428571428573
111,0.037828845005634174,0.03979651243799675,0.14174107142857142,0.12946428571428573
112,0.03780315236207404,0.039769710900663224,0.14174107142857142,0.12946428571428573
113,0.03777737855243197,0.03974303869062524,0.140625,0.12946428571428573
114,0.03775156385662193,0.039716377518782556,0.140625,0.12946428571428573
115,0.037725781621721736,0.03968951876686772,0.140625,0.12946428571428573
116,0.03769987802406545,0.03966289551242719,0.140625,0.12946428571428573
117,0.037673804553856265,0.039636632026869754,0.140625,0.12946428571428573
118,0.03764788862766268,0.03960982543033049,0.140625,0.12946428571428573
119,0.03762197125957201,0.039582910843274526,0.140625,0.12946428571428573
120,0.03759603631415246,0.03955593813405619,0.140625,0.12946428571428573
121,0.03757000679558574,0.03952912071082927,0.140625,0.12946428571428573
122,0.03754386338650564,0.03950250171300889,0.140625,0.12946428571428573
123,0.03751796449490391,0.039475108907961354,0.13950892857142858,0.12946428571428573
124,0.03749190449787444,0.039448049373452476,0.13950892857142858,0.12946428571428573
125,0.03746576238910297,0.03942109325850127,0.13950892857142858,0.12946428571428573
126,0.03743952324234177,0.03939427388695906,0.13950892857142858,0.12946428571428573
127,0.0374133264999268,0.03936724126035368,0.13950892857142858,0.12946428571428573
128,0.0373871381984001,0.03934008106559255,0.13950892857142858,0.12946428571428573
129,0.03736097507597386,0.039312750082223215,0.13950892857142858,0.12946428571428573
130,0.03733462833113018,0.03928577063122263,0.13950892857142858,0.12946428571428573
131,0.037308322985182864,0.03925857805584414,0.140625,0.12946428571428573
132,0.037281966190274816,0.03923140032267891,0.140625,0.12946428571428573
133,0.03725559551881853,0.03920415280360369,0.140625,0.12946428571428573
134,0.03722921051115941,0.039176821982769526,0.140625,0.12946428571428573
135,0.03720299888378131,0.03914898435302806,0.13950892857142858,0.12946428571428573
136,0.03717655482152674,0.03912158449088572,0.13950892857142858,0.12946428571428573
137,0.03714996431653739,0.03909441326214537,0.13950892857142858,0.12946428571428573
138,0.03712355123292886,0.0390667324567316,0.13950892857142858,0.12946428571428573
139,0.0370971433520028,0.03903895073976526,0.13950892857142858,0.12946428571428573
140,0.03707053866833696,0.0390114913514353,0.13950892857142858,0.12946428571428573
141,0.03704379552644253,0.03898421715388527,0.13950892857142858,0.12946428571428573
142,0.037017175522719506,0.038956582231266246,0.13839285714285715,0.12946428571428573
143,0.03699054346540225,0.038928870032462114,0.13839285714285715,0.12946428571428573
144,0.036963988679615485,0.038900910424577696,0.13950892857142858,0.12946428571428573
145,0.036937318801693264,0.03887308445970388,0.13950892857142858,0.12946428571428573
146,0.03691045288130969,0.03884553319728694,0.13839285714285715,0.12946428571428573
147,0.036883583253141464,0.03881788875993521,0.13839285714285715,0.12946428571428573
148,0.036856877458981294,0.03878983803639873,0.13950892857142858,0.12946428571428573
149,0.03683000116334596,0.038762006965336285,0.13950892857142858,0.12946428571428573
150,0.03680316202968265,0.03873401278960511,0.13950892857142858,0.12946428571428573
151,0.03677611602850677,0.03870628998299901,0.13950892857142858,0.12946428571428573
152,0.03674912350814561,0.0386783726557069,0.13950892857142858,0.125
153,0.036722199077130716,0.038650242818551485,0.13950892857142858,0.125
154,0.03669523849331075,0.03862208395193594,0.13950892857142858,0.125
155,0.03666804706375398,0.03859421454228255,0.13950892857142858,0.125
156,0.03664067345223141,0.03856655740796485,0.13950892857142858,0.125
157,0.03661349765407338,0.038538462240705104,0.13950892857142858,0.125
158,0.0365861675356091,0.0385105331906214,0.13950892857142858,0.125
159,0.036558964614019404,0.03848228794721278,0.13950892857142858,0.125
160,0.03653154326223314,0.03845430385535277,0.13950892857142858,0.125
161,0.03650417971926046,0.03842612394602929,0.13950892857142858,0.125
162,0.03647691425905714,0.03839767810897686,0.13950892857142858,0.125
163,0.036449596164613574,0.03836922958142485,0.13950892857142858,0.125
164,0.036422110359953616,0.03834095395679455,0.13950892857142858,0.125
165,0.0363946244535251,0.038312580710486537,0.13950892857142858,0.125
166,0.03636701308160158,0.038284311429457575,0.13950892857142858,0.125
167,0.036339462456795264,0.03825584217384527,0.140625,0.125
168,0.03631196763332482,0.03822718661894723,0.140625,0.125
169,0.03628429354089902,0.03819871114879706,0.140625,0.125
170,0.03625635992689056,0.038170546367642624,0.140625,0.125
171,0.03622856849414492,0.03814205702714021,0.140625,0.125
172,0.03620092267331434,0.038113230043556996,0.140625,0.125
173,0.03617322478885874,0.03808438969804725,0.140625,0.125
174,0.03614539696603443,0.0380556501238296,0.140625,0.125
175,0.03611760672609791,0.038026751448639894,0.13950892857142858,0.125
176,0.0360896707176724,0.03799797563530145,0.13950892857142858,0.125
177,0.036061821443189736,0.03796897442440272,0.13950892857142858,0.125
178,0.036033850637439725,0.037940052545681925,0.13950892857142858,0.125
179,0.03600589592531135,0.03791101589343872,0.13950892857142858,0.125
180,0.035977682084358184,0.037882246530570866,0.13950892857142858,0.125
181,0.03594957319454633,0.037853229349174844,0.13950892857142858,0.125
182,0.035921335718258396,0.03782428718654909,0.13950892857142858,0.125
183,0.03589312355953733,0.03779521356931132,0.140625,0.125
184,0.035865007087533436,0.03776590960788584,0.140625,0.125
185,0.035836735417972235,0.037736724453585786,0.140625,0.125
186,0.03580833222293308,0.037707624540212405,0.140625,0.125
187,0.03577999752249818,0.03767832919243689,0.140625,0.125
188,0.03575154692095985,0.037649091559942054,0.13950892857142858,0.125
189,0.03572311231910027,0.03761973335178747,0.13950892857142858,0.125
190,0.03569475992699915,0.03759016701589717,0.13950892857142858,0.125
191,0.035666262256429625,0.03756069764090272,0.13950892857142858,0.125
192,0.03563772233280031,0.03753118748996603,0.13950892857142858,0.125
193,0.035609063754289516,0.03750172847178341,0.13950892857142858,0.125
194,0.03558042605764205,0.037472146474279,0.13950892857142858,0.125
195,0.03555181965141385,0.03744242934167364,0.13950892857142858,0.125
196,0.03552317764354258,0.037412664477949886,0.13950892857142858,0.125
197,0.035494383911502274,0.03738298382731483,0.13950892857142858,0.125
198,0.035465589076718464,0.03735321719323436,0.13950892857142858,0.125
199,0.035436680019260085,0.03732348823983352,0.13950892857142858,0.125
200,0.0354077485419147,0.037293689041217874,0.13950892857142858,0.125
201,0.035378854350564294,0.037263755196736935,0.13839285714285715,0.125
202,0.0353500118995003,0.03723367284754004,0.13839285714285715,0.125
203,0.03532091248009792,0.037203788141768536,0.13839285714285715,0.125
204,0.03529191939440896,0.037173683504048025,0.13839285714285715,0.125
205,0.035262645816592234,0.037143801120116886,0.13950892857142858,0.125
206,0.035233423696279555,0.03711376765998097,0.13950892857142858,0.125
207,0.035204052940425716,0.037083800047979947,0.140625,0.125
208,0.03517484967077387,0.037053555050733565,0.140625,0.125
209,0.035145633138115744,0.03702323470423826,0.140625,0.125
210,0.03511639059873839,0.03699284950120918,0.140625,0.125
211,0.03508728712355984,0.03696224125386903,0.140625,0.125
212,0.035057824260486405,0.036931906057500956,0.140625,0.125
213,0.035028257568398606,0.036901584563331154,0.140625,0.125
214,0.03499873225053386,0.03687113119432447,0.140625,0.125
215,0.03496945682955161,0.036840348805420496,0.140625,0.125
216,0.03493993930518712,0.03680971611441219,0.140625,0.125
217,0.034910195513026085,0.036779202283234384,0.140625,0.12053571428571429
218,0.03488046468081836,0.03674858754018332,0.140625,0.12053571428571429
219,0.034850524303020644,0.03671807282211599,0.140625,0.12053571428571429
220,0.03482091924809425,0.03668716903749835,0.140625,0.12053571428571429
221,0.03479107260342666,0.03665639609461154,0.140625,0.12053571428571429
222,0.03476104807191418,0.03662569389200576,0.140625,0.12053571428571429
223,0.03473122164689132,0.03659473124715273,0.140625,0.12053571428571429
224,0.03470126667951972,0.03656379143458756,0.140625,0.12053571428571429
225,0.03467135277072094,0.03653273219483934,0.14174107142857142,0.12053571428571429
226,0.034641303064019455,0.03650169957201802,0.14174107142857142,0.12053571428571429
227,0.034611089165274826,0.03647071928516997,0.14174107142857142,0.12053571428571429
228,0.03458084905313848,0.03643967633851625,0.14174107142857142,0.12053571428571429
229,0.034550513902520875,0.03640862306040149,0.14174107142857142,0.12053571428571429
230,0.0345204107287529,0.036377294419027505,0.14174107142857142,0.12053571428571429
231,0.03448983755154671,0.03634626183131744,0.14285714285714285,0.12053571428571429
232,0.03445938716000584,0.036315043478983164,0.14397321428571427,0.12053571428571429
233,0.0344291969118952,0.036283525219871195,0.14397321428571427,0.12053571428571429
234,0.03439897399646425,0.03625195657703904,0.14397321428571427,0.12053571428571429
235,0.03436860892314236,0.036220421224610035,0.14397321428571427,0.12053571428571429
236,0.03433816756189529,0.036188861944703575,0.14397321428571427,0.12053571428571429
237,0.03430779732923064,0.03615717510706919,0.14397321428571427,0.12053571428571429
238,0.0342773377260687,0.03612547603558829,0.14397321428571427,0.12053571428571429
239,0.034246756410769234,0.03609377924312507,0.14508928571428573,0.12053571428571429
240,0.034216065790432744,0.03606207708782306,0.14508928571428573,0.12053571428571429
241,0.034185267078395865,0.0360303664554733,0.14508928571428573,0.125
242,0.03415417888733669,0.03599876349774773,0.14508928571428573,0.125
243,0.034123497487025936,0.03596681840358189,0.14508928571428573,0.125
244,0.03409258086312789,0.03593494206017683,0.14397321428571427,0.125
245,0.03406148751653782,0.03590309904498758,0.14397321428571427,0.125
246,0.034030447023319234,0.03587114695288789,0.14397321428571427,0.125
247,0.03399935066068255,0.035839144110247634,0.14397321428571427,0.125
248,0.033968190016130266,0.03580710406029269,0.14397321428571427,0.125
249,0.03393692540904867,0.03577504926370841,0.14397321428571427,0.125
250,0.03390569235910701,0.03574289603511743,0.14397321428571427,0.125
251,0.033874354133703675,0.035710727304455195,0.14397321428571427,0.125
252,0.03384316297710645,0.03567839172167308,0.14397321428571427,0.125
253,0.033811848785924414,0.035646049438597,0.14397321428571427,0.125
254,0.033780591046218,0.03561360090403727,0.14397321428571427,0.125
255,0.03374905303551146,0.03558123359512074,0.14397321428571427,0.125
256,0.033717495940586505,0.03554880239860824,0.14620535714285715,0.125
257,0.033685826269271565,0.03551635186796698,0.14620535714285715,0.125
258,0.03365419014709054,0.035483809183060364,0.14732142857142858,0.125
259,0.033622482071637504,0.03545122647454235,0.14732142857142858,0.125
260,0.03359058607783849,0.03541866886863747,0.14732142857142858,0.125
261,0.03355889503961294,0.03538592274514609,0.14732142857142858,0.125
262,0.0335273690759003,0.0353530122305055,0.14732142857142858,0.125
263,0.03349570568745606,0.03532010439363828,0.14732142857142858,0.125
264,0.033463956166665046,0.03528717294231017,0.14732142857142858,0.125
265,0.03343159994811796,0.03525446811214163,0.14732142857142858,0.125
266,0.03339952280397096,0.0352215458497784,0.14732142857142858,0.125
267,0.033367590916756604,0.03518847830535061,0.14732142857142858,0.12946428571428573
268,0.03333559367856718,0.035155366896068393,0.14732142857142858,0.12946428571428573
269,0.03330333484870283,0.03512231141438283,0.14732142857142858,0.12946428571428573
270,0.03327141650157805,0.035089020079114894,0.14732142857142858,0.12946428571428573
271,0.03323925509314165,0.03505577315491823,0.14620535714285715,0.12946428571428573
272,0.03320693794889353,0.03502252363933064,0.14620535714285715,0.12946428571428573
273,0.03317481548392518,0.034989118310305274,0.14732142857142858,0.12946428571428573
274,0.03314265566842853,0.03495566319175418,0.14732142857142858,0.12946428571428573
275,0.03311025920728239,0.034922236052847076,0.14732142857142858,0.12946428571428573
276,0.03307780015740935,0.03488876453108476,0.14732142857142858,0.12946428571428573
277,0.03304553597133979,0.03485514657632151,0.14732142857142858,0.12946428571428573
278,0.033012932434252545,0.03482159135310068,0.14732142857142858,0.12946428571428573
279,0.03298017933914317,0.03478802158223842,0.14732142857142858,0.12946428571428573
280,0.03294751959540293,0.03475435058405272,0.14732142857142858,0.12946428571428573
281,0.032914993588802274,0.03472056554172853,0.14732142857142858,0.12946428571428573
282,0.03288214921643069,0.03468682114513528,0.14732142857142858,0.12946428571428573
283,0.032849342038755315,0.034652998640976165,0.1484375,0.12946428571428573
284,0.03281634990911376,0.03461917073256773,0.15066964285714285,0.12946428571428573
285,0.0327833714156333,0.03458526942003787,0.14955357142857142,0.12946428571428573
286,0.032750277109115294,0.03455133588689442,0.14955357142857142,0.12946428571428573
287,0.03271718069427083,0.034517339405847294,0.14955357142857142,0.12946428571428573
288,0.032684104720300214,0.03448326887383761,0.14955357142857142,0.12946428571428573
289,0.03265127152039828,0.0344490583331177,0.14955357142857142,0.12946428571428573
290,0.03261802692908805,0.034414907362031864,0.14955357142857142,0.12946428571428573
291,0.03258487838590428,0.03438066350503892,0.14955357142857142,0.12946428571428573
292,0.03255173620239753,0.03434635202486838,0.14955357142857142,0.12946428571428573
293,0.03251839289092727,0.03431203688428996,0.14955357142857142,0.12946428571428573
294,0.03248502561376666,0.034277665412501365,0.14955357142857142,0.12946428571428573
295,0.03245145881327436,0.03424327846134045,0.14955357142857142,0.12946428571428573
296,0.03241802970211056,0.03420879318920828,0.14955357142857142,0.12946428571428573
297,0.032384477936030394,0.03417427631037203,0.14955357142857142,0.12946428571428573
298,0.032350958930733545,0.034139687331176866,0.14955357142857142,0.12946428571428573
299,0.03231715797761863,0.034105104803323884,0.14955357142857142,0.12946428571428573
300,0.03228373086082324,0.034070367319873,0.14955357142857142,0.12946428571428573
301,0.032250019413691024,0.034035639573554835,0.1484375,0.12946428571428573
302,0.03221624006679844,0.034000864057114055,0.1484375,0.12946428571428573
303,0.03218197810489288,0.033966136283485535,0.1484375,0.12946428571428573
304,0.03214805828750712,0.033931268393499275,0.1484375,0.12946428571428573
305,0.032113944566867975,0.033896382824875025,0.1484375,0.12946428571428573
306,0.03207998739012034,0.033861397913939544,0.14955357142857142,0.12946428571428573
307,0.03204579918250509,0.03382640363868361,0.14955357142857142,0.12946428571428573
308,0.032011775327035884,0.03379130859464528,0.14955357142857142,0.12946428571428573
309,0.03197785558235159,0.033756129611166474,0.14955357142857142,0.12946428571428573
310,0.031943762097686415,0.033720928117792946,0.15066964285714285,0.12946428571428573
311,0.03190946338745208,0.03368571028644225,0.15066964285714285,0.12946428571428573
312,0.03187526286911585,0.0336504132538735,0.15066964285714285,0.12946428571428573
313,0.03184117000560944,0.033615035619448556,0.14955357142857142,0.12946428571428573
314,0.031806678193820145,0.03357967505889045,0.14955357142857142,0.12946428571428573
315,0.03177248969619905,0.03354420106774482,0.14955357142857142,0.12946428571428573
316,0.031738068022658265,0.03350871123120563,0.14955357142857142,0.12946428571428573
317,0.03170342262307448,0.03347319821727084,0.14955357142857142,0.12946428571428573
318,0.031668865604016695,0.03343761301504581,0.14955357142857142,0.12946428571428573
319,0.03163441456258176,0.03340195445136885,0.14955357142857142,0.12946428571428573
320,0.031599692688244044,0.03336628142626807,0.14955357142857142,0.13392857142857142
321,0.03156502565291468,0.03333054338160534,0.14955357142857142,0.13839285714285715
322,0.03153067111315892,0.03329471500149837,0.14955357142857142,0.14285714285714285
323,0.03149589215300509,0.03325888145757113,0.14955357142857142,0.14285714285714285
324,0.03146084773115534,0.033223021099607626,0.14955357142857142,0.14732142857142858
325,0.03142593829182648,0.03318709172733253,0.14955357142857142,0.14732142857142858
326,0.03139081137863289,0.03315112786471377,0.14955357142857142,0.14285714285714285
327,0.03135576241631918,0.03311509954078936,0.14955357142857142,0.14285714285714285
328,0.03132055993933227,0.03307903300697369,0.14955357142857142,0.14285714285714285
329,0.031285599743922324,0.03304288770918228,0.14955357142857142,0.14285714285714285
330,0.031250472558094676,0.03300670493287614,0.14955357142857142,0.14285714285714285
331,0.03121520145460174,0.03297048254749456,0.14955357142857142,0.14285714285714285
332,0.031180228668702226,0.03293418445262313,0.14955357142857142,0.14285714285714285
333,0.031144833025288744,0.032897863521458334,0.14955357142857142,0.14285714285714285
334,0.031109497155537572,0.03286148707690968,0.14955357142857142,0.14285714285714285
335,0.031074394869370754,0.03282504455853066,0.14955357142857142,0.14285714285714285
336,0.031039184027876136,0.03278856149541941,0.14955357142857142,0.14285714285714285
337,0.031003697429475407,0.032752038692952255,0.14955357142857142,0.14285714285714285
338,0.03096862218067389,0.03271545329746193,0.15066964285714285,0.14732142857142858
339,0.030932973693932084,0.03267883692305401,0.15178571428571427,0.14732142857142858
340,0.030897139422107905,0.032642176744292,0.15178571428571427,0.14732142857142858
341,0.03086145408979683,0.032605460908644086,0.15178571428571427,0.14732142857142858
342,0.030825651900404327,0.03256869623432485,0.15178571428571427,0.14732142857142858
343,0.03078982478547565,0.032531883921823,0.15066964285714285,0.14732142857142858
344,0.03075403380302574,0.03249502005135728,0.15066964285714285,0.14732142857142858
345,0.030718240082790078,0.0324581080308236,0.15178571428571427,0.14732142857142858
346,0.03068265275763585,0.03242115177149386,0.15290178571428573,0.14732142857142858
347,0.030646509789466852,0.03238414368883189,0.15290178571428573,0.14732142857142858
348,0.03061053372843848,0.032347091392067845,0.15290178571428573,0.14732142857142858
349,0.0305745618556069,0.03230998985493077,0.15290178571428573,0.14732142857142858
350,0.0305384347295309,0.032272840146826506,0.15290178571428573,0.14732142857142858
351,0.03050214325054762,0.03223563879989628,0.15290178571428573,0.14732142857142858
352,0.030465961635101464,0.032198394271643706,0.15290178571428573,0.14732142857142858
353,0.030429450092619336,0.03216109388210277,0.15290178571428573,0.14732142857142858
354,0.03039294421724,0.032123746295890834,0.15290178571428573,0.14732142857142858
355,0.030356835425689198,0.03208636449716144,0.15290178571428573,0.14732142857142858
356,0.03032020627520052,0.03204892115609013,0.15290178571428573,0.14732142857142858
357,0.030283783102901272,0.03201143615458608,0.15290178571428573,0.14732142857142858
358,0.030246814375175242,0.03197388563743236,0.15290178571428573,0.14732142857142858
359,0.030210387346466954,0.031936309228553124,0.15401785714285715,0.14732142857142858
360,0.03017399433876794,0.03189868800253294,0.15513392857142858,0.14732142857142858
361,0.030137355514359428,0.03186101383940365,0.15513392857142858,0.14732142857142858
362,0.03010076316691215,0.03182329833757121,0.15513392857142858,0.14732142857142858
363,0.030064308109706197,0.0317855483026584,0.15513392857142858,0.14732142857142858
364,0.030027511893670224,0.03174773525346953,0.15513392857142858,0.14732142857142858
365,0.029990899427067293,0.03170989149381055,0.15513392857142858,0.14732142857142858
366,0.0299545290402822,0.031672025239284744,0.15513392857142858,0.14732142857142858
367,0.02991769908714321,0.03163408355903725,0.15513392857142858,0.14732142857142858
368,0.029880707852530136,0.03159608707129968,0.15513392857142858,0.14732142857142858
369,0.0298437482264981,0.03155804965359826,0.15513392857142858,0.14732142857142858
370,0.029807063095276528,0.03152000101863039,0.15513392857142858,0.14732142857142858
371,0.029770027980912495,0.031481876546734774,0.15513392857142858,0.14732142857142858
372,0.029732697631345426,0.03144367923665101,0.15513392857142858,0.14732142857142858
373,0.02969526028338341,0.03140542762326319,0.15513392857142858,0.14732142857142858
374,0.029658116307707132,0.031367167547961795,0.15625,0.14732142857142858
375,0.029620655202134496,0.031328830219614114,0.15625,0.14732142857142858
376,0.029583257634030243,0.03129046271266402,0.15625,0.14732142857142858
377,0.029546193848145424,0.031252094952388024,0.15625,0.14732142857142858
378,0.029509079280950947,0.031213682646382784,0.15625,0.14732142857142858
379,0.029471433673194547,0.031175164557888792,0.15625,0.14732142857142858
380,0.029433907438279006,0.031136621810335694,0.15625,0.14732142857142858
381,0.029396181272931313,0.03109801453286095,0.15736607142857142,0.14732142857142858
382,0.02935868044653029,0.031059398406956377,0.15736607142857142,0.14732142857142858
383,0.02932078558638279,0.031020691874225976,0.15736607142857142,0.14732142857142858
384,0.029283419323390496,0.030982019422107192,0.15736607142857142,0.14732142857142858
385,0.02924597204760117,0.030943300420879716,0.15736607142857142,0.14732142857142858
386,0.029208052593453843,0.030904475439823696,0.15736607142857142,0.14732142857142858
387,0.029170785447015322,0.030865714785509184,0.15736607142857142,0.14732142857142858
388,0.02913286228137999,0.030826813185049633,0.15736607142857142,0.14732142857142858
389,0.029095236878722064,0.030787926002355765,0.15848214285714285,0.14732142857142858
390,0.029057167506863428,0.030748928903170967,0.15848214285714285,0.14732142857142858
