epoch,training_loss,validation_loss,training_accuracy,validation_accuracy
38,0.04190552750714951,0.0438788452198093,0.12611607142857142,0.11607142857142858
39,0.04186956053436618,0.04384723962392012,0.125,0.12053571428571429
40,0.041834039336267614,0.04381580875005579,0.125,0.12053571428571429
41,0.04179914687437525,0.04378415241401436,0.125,0.12053571428571429
42,0.04176463607848668,0.043752411941023785,0.12388392857142858,0.12053571428571429
43,0.04173027927316849,0.04372091296762387,0.12388392857142858,0.12053571428571429
44,0.04169621950069535,0.04368931477522369,0.12388392857142858,0.12053571428571429
45,0.04166249351895077,0.04365733441469572,0.12276785714285714,0.12053571428571429
46,0.04162887336786987,0.04362549187147164,0.12276785714285714,0.12053571428571429
47,0.04159545868330483,0.04359340083235657,0.12276785714285714,0.12053571428571429
48,0.04156212300694687,0.04356147223626082,0.12276785714285714,0.12053571428571429
49,0.04152899296692996,0.043529059383720634,0.12388392857142858,0.12053571428571429
50,0.04149591832115275,0.04349678633893623,0.12388392857142858,0.11607142857142858
51,0.04146292182028715,0.043464541780398346,0.12388392857142858,0.11607142857142858
52,0.041430011225645956,0.04343224299481493,0.12611607142857142,0.11607142857142858
53,0.041397148062842795,0.043400138495626184,0.12611607142857142,0.11607142857142858
54,0.0413643873717903,0.0433677578895614,0.12723214285714285,0.11607142857142858
55,0.041331700306453674,0.043335223505775754,0.12723214285714285,0.11607142857142858
56,0.041299064961303304,0.04330274335989638,0.12834821428571427,0.11607142857142858
57,0.0412664856121097,0.043270261089112125,0.12946428571428573,0.11607142857142858
58,0.04123396019892099,0.04323773634440727,0.13058035714285715,0.11607142857142858
59,0.041201481505333246,0.04320526051851058,0.13058035714285715,0.11607142857142858
60,0.04116906820922621,0.043172436151461026,0.13169642857142858,0.11607142857142858
61,0.041136680590049615,0.04313995203078792,0.13169642857142858,0.11607142857142858
62,0.04110432200270096,0.043107927803318846,0.13169642857142858,0.11607142857142858
63,0.04107202160979757,0.04307565215617786,0.13169642857142858,0.11607142857142858
64,0.04103978434061974,0.04304267704087258,0.13169642857142858,0.11607142857142858
65,0.041007582676476084,0.04300978653491623,0.13169642857142858,0.11607142857142858
66,0.04097541703694738,0.04297705175092733,0.13169642857142858,0.11607142857142858
67,0.04094327327161846,0.04294492470158325,0.13169642857142858,0.11607142857142858
68,0.040911179008501816,0.04291238509960434,0.13169642857142858,0.11607142857142858
69,0.04087911909231783,0.04287999466615544,0.13169642857142858,0.11607142857142858
70,0.04084710228175693,0.04284720385538402,0.13169642857142858,0.11607142857142858
71,0.040815119654266506,0.04281444955881292,0.13169642857142858,0.11607142857142858
72,0.04078317668155016,0.04278149535432999,0.13169642857142858,0.11607142857142858
73,0.04075125736566244,0.042749066514046884,0.13169642857142858,0.11607142857142858
74,0.04071937408399834,0.042716485460993825,0.13169642857142858,0.11607142857142858
75,0.040687524757520174,0.04268390798218263,0.13169642857142858,0.11607142857142858
76,0.04065571415348046,0.04265112677535001,0.13169642857142858,0.11607142857142858
77,0.04062391768913852,0.042618870860664085,0.13169642857142858,0.11607142857142858
78,0.04059214794287215,0.042586799709511895,0.13169642857142858,0.11607142857142858
79,0.04056042340222234,0.04255425575738714,0.13169642857142858,0.11607142857142858
80,0.04052872577864924,0.0425217888930416,0.13169642857142858,0.11607142857142858
81,0.04049704249869642,0.0424897932077753,0.13169642857142858,0.11607142857142858
82,0.04046539147159066,0.04245769645229142,0.1328125,0.11607142857142858
83,0.040433773984315434,0.04242535498164881,0.1328125,0.11607142857142858
84,0.040402193835820346,0.04239269345977699,0.1328125,0.11607142857142858
85,0.040370627076090626,0.04236047407475914,0.1328125,0.11607142857142858
86,0.040339094525895396,0.04232803610442792,0.1328125,0.11607142857142858
87,0.040307579158414326,0.042295849084244316,0.1328125,0.11607142857142858
88,0.04027609252147567,0.042263582230713026,0.1328125,0.11607142857142858
89,0.040244624424947126,0.04223144321236351,0.1328125,0.11607142857142858
90,0.04021318040806106,0.04219930591337024,0.13392857142857142,0.11607142857142858
91,0.04018176671439477,0.04216701248139474,0.13392857142857142,0.11607142857142858
92,0.04015036429164709,0.042134931490180806,0.13392857142857142,0.11607142857142858
93,0.04011898828574132,0.04210278258083244,0.13392857142857142,0.11607142857142858
94,0.040087636197389705,0.04207059522783959,0.13392857142857142,0.11607142857142858
95,0.040056306478471373,0.04203840265624115,0.13392857142857142,0.11607142857142858
96,0.040024994885276256,0.04200624522923807,0.13392857142857142,0.11607142857142858
97,0.039993710905169774,0.041973967495714845,0.13392857142857142,0.11607142857142858
98,0.039962444350445506,0.041941757442795345,0.13392857142857142,0.11607142857142858
99,0.039931186796372246,0.04190967508191575,0.13392857142857142,0.11607142857142858
100,0.03989995511807073,0.041877524658496465,0.13392857142857142,0.11607142857142858
101,0.03986872681978786,0.04184554396283342,0.13504464285714285,0.11607142857142858
102,0.03983751528048931,0.0418135833610469,0.13616071428571427,0.11607142857142858
103,0.03980634161820264,0.04178136367651686,0.13616071428571427,0.11607142857142858
104,0.03977516074391224,0.041749415972959905,0.13616071428571427,0.11607142857142858
105,0.03974402237715903,0.041717201560245346,0.13616071428571427,0.11607142857142858
106,0.03971288018132504,0.04168519538315297,0.13616071428571427,0.11607142857142858
107,0.03968174026433792,0.04165329824256662,0.13616071428571427,0.11607142857142858
108,0.039650632530327655,0.04162123999671335,0.13616071428571427,0.12053571428571429
109,0.03961952173874065,0.041589332846659936,0.13616071428571427,0.12053571428571429
110,0.039588418108941315,0.04155747957374893,0.13616071428571427,0.12053571428571429
111,0.03955732702663987,0.04152562200485616,0.13616071428571427,0.12053571428571429
112,0.03952627573843696,0.04149352397031884,0.13616071428571427,0.12053571428571429
113,0.03949517719921874,0.041461920108630576,0.13616071428571427,0.12053571428571429
114,0.03946410367837818,0.041430175260175416,0.13616071428571427,0.12053571428571429
115,0.03943307853374595,0.04139813194622891,0.13727678571428573,0.12053571428571429
116,0.03940205707265925,0.04136614432222765,0.13727678571428573,0.12053571428571429
117,0.03937102514941972,0.04133429853123768,0.13727678571428573,0.12053571428571429
118,0.03934001178556029,0.04130238248211794,0.13727678571428573,0.12053571428571429
119,0.03930898890834896,0.04127058685242679,0.13727678571428573,0.12053571428571429
120,0.03927794798336855,0.04123896125719608,0.13727678571428573,0.12053571428571429
121,0.03924691221357809,0.04120734378456738,0.13727678571428573,0.12053571428571429
122,0.03921591140568654,0.041175512288503725,0.13727678571428573,0.12053571428571429
123,0.03918484208677588,0.041144186625240185,0.13727678571428573,0.12053571428571429
124,0.039153866778084356,0.041112242488634286,0.13727678571428573,0.12053571428571429
125,0.039122868830988464,0.04108047349469272,0.13839285714285715,0.12053571428571429
126,0.03909186303216617,0.04104878558333335,0.13839285714285715,0.12053571428571429
127,0.039060865988755834,0.04101705106487745,0.13839285714285715,0.12053571428571429
128,0.03902990685079484,0.04098508566804217,0.13839285714285715,0.12053571428571429
129,0.0389989533509388,0.040953105126340685,0.13839285714285715,0.12053571428571429
130,0.038967963718036326,0.04092135472069948,0.13839285714285715,0.12053571428571429
131,0.038937014312302454,0.0408893677636617,0.13839285714285715,0.12053571428571429
132,0.03890605177258934,0.040857458921498946,0.13839285714285715,0.12053571428571429
133,0.03887502688589043,0.040825898511464155,0.13839285714285715,0.125
134,0.038844086479688754,0.04079386211651366,0.13839285714285715,0.125
135,0.03881307706720394,0.04076218901450557,0.13839285714285715,0.125
136,0.038782049957686006,0.040730585986825996,0.13839285714285715,0.12946428571428573
137,0.03875104501984687,0.0406988530977461,0.13839285714285715,0.12946428571428573
138,0.03872003962321948,0.040667094687163674,0.13839285714285715,0.12946428571428573
139,0.03868903998314916,0.04063528245650142,0.13839285714285715,0.12946428571428573
140,0.03865803227019876,0.04060347369534933,0.13839285714285715,0.12946428571428573
141,0.038626969745619445,0.04057191025380675,0.13839285714285715,0.12946428571428573
142,0.038595969578403166,0.04054000760929576,0.13839285714285715,0.12946428571428573
143,0.038564934478442926,0.040508242277526155,0.13950892857142858,0.12946428571428573
144,0.03853392082040667,0.040476340774866386,0.13950892857142858,0.12946428571428573
145,0.038502921259186085,0.04044432805265408,0.13950892857142858,0.12946428571428573
146,0.03847188093465332,0.04041247192650742,0.13950892857142858,0.12946428571428573
147,0.03844079607284997,0.04038077195442431,0.13950892857142858,0.12946428571428573
148,0.03840971089145125,0.04034902496668513,0.13950892857142858,0.12946428571428573
149,0.03837859396944997,0.0403173691167394,0.13950892857142858,0.12946428571428573
150,0.03834757577654781,0.04028521316534511,0.140625,0.12946428571428573
151,0.038316532489406384,0.040253126248636036,0.140625,0.12946428571428573
152,0.038285342792719564,0.04022160356827686,0.140625,0.12946428571428573
153,0.038254273897629025,0.04018951132654107,0.140625,0.12946428571428573
154,0.038223111529503036,0.04015775047421231,0.140625,0.12946428571428573
155,0.0381920614620944,0.040125471357173495,0.140625,0.12946428571428573
156,0.038160963076849276,0.040093336254433176,0.140625,0.12946428571428573
157,0.038129861263740704,0.04006116983000755,0.140625,0.12946428571428573
158,0.03809871400786628,0.040029114920719075,0.140625,0.12946428571428573
159,0.03806755558448798,0.03999703201527279,0.140625,0.12946428571428573
160,0.038036413015916745,0.03996483759279327,0.140625,0.12946428571428573
161,0.038005294336144226,0.03993250701024168,0.140625,0.12946428571428573
162,0.03797401431230777,0.03990065887984833,0.140625,0.12946428571428573
163,0.037942731852627594,0.03986874299184976,0.140625,0.12946428571428573
164,0.03791147315752473,0.03983668036231762,0.140625,0.12946428571428573
165,0.03788014834181782,0.039804758611303316,0.140625,0.12946428571428573
166,0.03784877971463766,0.03977290922357457,0.140625,0.12946428571428573
167,0.037817453437755985,0.03974083843810492,0.140625,0.12946428571428573
168,0.0377861625692132,0.03970858093605055,0.140625,0.12946428571428573
169,0.03775474141877929,0.03967666613032828,0.140625,0.12946428571428573
170,0.03772343028092075,0.0396443137030005,0.140625,0.12946428571428573
171,0.03769197976153205,0.03961232176517087,0.140625,0.12946428571428573
172,0.03766058359636783,0.03958007532500528,0.140625,0.12946428571428573
173,0.03762918939544133,0.03954774426614488,0.140625,0.12946428571428573
174,0.037597753177964884,0.03951545599546007,0.140625,0.12946428571428573
175,0.03756636313548895,0.03948294704894455,0.140625,0.12946428571428573
176,0.03753487719316045,0.03945064150683471,0.140625,0.12946428571428573
177,0.037503332682106885,0.0394184154375539,0.140625,0.12946428571428573
178,0.03747184823416331,0.03938592821593872,0.140625,0.12946428571428573
179,0.03744036996075913,0.03935334011178134,0.140625,0.12946428571428573
180,0.037408729546768764,0.03932112159166234,0.140625,0.12946428571428573
181,0.037377259509572214,0.03928834583337025,0.140625,0.12946428571428573
182,0.03734557262074142,0.03925606516194875,0.140625,0.12946428571428573
183,0.03731393678798288,0.03922355793098166,0.140625,0.12946428571428573
184,0.03728229045343028,0.03919098854639793,0.140625,0.12946428571428573
185,0.037250672960275726,0.0391582603036178,0.140625,0.12946428571428573
186,0.03721894993824767,0.03912570893043187,0.140625,0.12946428571428573
187,0.037187215638757695,0.03909309137434088,0.140625,0.12946428571428573
188,0.03715549751984378,0.0390603448192643,0.140625,0.12946428571428573
189,0.037123750786267826,0.03902757511225113,0.140625,0.12946428571428573
190,0.037091942497772194,0.03899486172636329,0.140625,0.12946428571428573
191,0.03706007578080295,0.038962188018315795,0.14174107142857142,0.12946428571428573
192,0.037028309463043384,0.03892920052083456,0.14174107142857142,0.12946428571428573
193,0.036996372027739234,0.03889650109124533,0.14174107142857142,0.12946428571428573
194,0.036964379410254274,0.038863827322692925,0.14285714285714285,0.12946428571428573
195,0.03693242685428574,0.03883097128592198,0.14285714285714285,0.12946428571428573
196,0.0369004931177172,0.03879797866159239,0.14285714285714285,0.12946428571428573
197,0.03686842823274684,0.038765168037463736,0.14285714285714285,0.12946428571428573
198,0.03683630785306159,0.03873237585556721,0.14285714285714285,0.12946428571428573
199,0.0368041777999483,0.038699504238982066,0.14285714285714285,0.12946428571428573
200,0.036772053871544565,0.03866651992806003,0.14397321428571427,0.12946428571428573
201,0.03673984315769845,0.03863361591934512,0.14397321428571427,0.12946428571428573
202,0.03670765741775634,0.03860056210501946,0.14397321428571427,0.12946428571428573
203,0.03667537586479412,0.038567597931966256,0.14397321428571427,0.12946428571428573
204,0.03664313388904794,0.03853445251165901,0.14397321428571427,0.12946428571428573
205,0.0366108581725163,0.038501273867720794,0.14397321428571427,0.12946428571428573
206,0.03657859626827605,0.03846796592053873,0.14397321428571427,0.12946428571428573
207,0.036546313642318376,0.038434598145765574,0.14508928571428573,0.12946428571428573
208,0.036513939304171586,0.038401306236067065,0.14508928571428573,0.12946428571428573
209,0.0364816225681723,0.038367808455032834,0.14508928571428573,0.12946428571428573
210,0.03644906399147557,0.038334650674561085,0.14508928571428573,0.12946428571428573
211,0.036416635753426865,0.03830115794376147,0.14508928571428573,0.12946428571428573
212,0.03638412068305046,0.03826771747092671,0.14508928571428573,0.12946428571428573
213,0.036351732989901804,0.03823395981159102,0.14508928571428573,0.12946428571428573
214,0.036319100026160296,0.038200518318812944,0.14508928571428573,0.12946428571428573
215,0.03628645726081986,0.03816699162341264,0.14508928571428573,0.12946428571428573
216,0.036253714400349905,0.03813352687386688,0.14508928571428573,0.12946428571428573
217,0.03622095501836821,0.03809998759372579,0.14508928571428573,0.12946428571428573
218,0.03618818637228466,0.03806635649909592,0.14620535714285715,0.12946428571428573
219,0.036155375705033646,0.03803269044462571,0.14620535714285715,0.12946428571428573
220,0.036122494896364286,0.037999031110656174,0.14620535714285715,0.12946428571428573
221,0.03608974560921985,0.03796506197773813,0.14620535714285715,0.12946428571428573
222,0.03605680170839717,0.037931294684538985,0.14620535714285715,0.12946428571428573
223,0.036023852718420325,0.03789742956315815,0.14620535714285715,0.12946428571428573
224,0.035990764943504505,0.037863669489417565,0.14620535714285715,0.12946428571428573
225,0.035957747036848633,0.03782969625996711,0.14620535714285715,0.12946428571428573
226,0.03592458113386743,0.03779583552870688,0.14620535714285715,0.12946428571428573
227,0.03589144822409198,0.037761819537470556,0.14620535714285715,0.12946428571428573
228,0.0358582780762494,0.037727755626492665,0.14620535714285715,0.12946428571428573
229,0.03582513325459134,0.03769354763502662,0.14620535714285715,0.12946428571428573
230,0.03579173547662241,0.0376595949927364,0.14620535714285715,0.12946428571428573
231,0.035758588870110394,0.0376251709186914,0.14620535714285715,0.12946428571428573
232,0.03572527410034324,0.037590883163136336,0.14620535714285715,0.12946428571428573
233,0.035691997397938,0.037556440150280514,0.14620535714285715,0.12946428571428573
234,0.03565860335070608,0.03752205208392893,0.14620535714285715,0.12946428571428573
235,0.035625115545004,0.037487684012825415,0.14620535714285715,0.12946428571428573
236,0.035591706999107894,0.03745310560580978,0.14732142857142858,0.12946428571428573
237,0.03555802764036893,0.0374187694000114,0.14620535714285715,0.12946428571428573
238,0.03552435708556151,0.03738431683370746,0.14620535714285715,0.12946428571428573
239,0.03549074273683698,0.037349681905461334,0.14620535714285715,0.12946428571428573
240,0.03545706241895047,0.03731502419013412,0.14620535714285715,0.12946428571428573
241,0.035423271395631895,0.037280397018125445,0.14620535714285715,0.12946428571428573
242,0.035389517288780134,0.037245614656726524,0.14620535714285715,0.12946428571428573
243,0.03535567941900417,0.03721082841225898,0.14620535714285715,0.12946428571428573
244,0.035321864443303715,0.037175905186548015,0.14620535714285715,0.12946428571428573
245,0.035287954897587764,0.037140989382547986,0.14620535714285715,0.12946428571428573
246,0.03525398671001597,0.037106034693714963,0.14620535714285715,0.12946428571428573
247,0.0352199922432607,0.03707100630723464,0.14620535714285715,0.12946428571428573
248,0.035185931932305486,0.03703594603879217,0.14620535714285715,0.12946428571428573
249,0.03515189396137221,0.03700075463787588,0.14620535714285715,0.12946428571428573
250,0.03511761240725628,0.036965720512170445,0.14620535714285715,0.12946428571428573
251,0.0350835064991966,0.036930392775445554,0.14620535714285715,0.12946428571428573
252,0.03504936292016295,0.036895003616535256,0.14620535714285715,0.12946428571428573
253,0.03501502623916948,0.036859710352940125,0.14732142857142858,0.12946428571428573
254,0.034980520180932666,0.03682447966700376,0.14732142857142858,0.12946428571428573
255,0.03494597266939584,0.03678918518336443,0.14732142857142858,0.12946428571428573
256,0.034911413417870386,0.03675379684285568,0.14732142857142858,0.12946428571428573
257,0.03487677159894808,0.036718381711347704,0.14732142857142858,0.12946428571428573
258,0.0348422491007485,0.03668274002671714,0.14732142857142858,0.12946428571428573
259,0.034807710431579576,0.03664700799388576,0.14732142857142858,0.12946428571428573
260,0.034772991199043014,0.03661134721089154,0.1484375,0.12946428571428573
261,0.03473819365862606,0.036575650651324156,0.1484375,0.12946428571428573
262,0.034703287732141416,0.036539950431997585,0.1484375,0.12946428571428573
263,0.034668496615301005,0.036504034292404515,0.1484375,0.12946428571428573
264,0.03463364725896422,0.0364680638178848,0.1484375,0.12946428571428573
265,0.034598619226496784,0.0364321504816385,0.1484375,0.12946428571428573
266,0.034563712536889564,0.03639602221489761,0.1484375,0.12946428571428573
267,0.03452863366548011,0.03635994108435415,0.1484375,0.12946428571428573
268,0.034493456289876476,0.03632384038985635,0.1484375,0.12946428571428573
269,0.03445838051352041,0.03628754669010868,0.1484375,0.12946428571428573
270,0.03442316072654645,0.0362512690099366,0.1484375,0.12946428571428573
271,0.03438785631836764,0.03621495665571804,0.1484375,0.12946428571428573
272,0.03435257668798165,0.03617851828350197,0.1484375,0.12946428571428573
273,0.034317083002751256,0.03614214744294134,0.1484375,0.12946428571428573
274,0.03428163222375843,0.036105636273414184,0.1484375,0.12946428571428573
275,0.034246079303578994,0.03606910058462311,0.1484375,0.12946428571428573
276,0.03421036482699386,0.03603258061419527,0.1484375,0.12946428571428573
277,0.034174894636142046,0.035995770022254896,0.1484375,0.12946428571428573
278,0.03413918621564983,0.035959036051921335,0.1484375,0.12946428571428573
279,0.03410350504200709,0.035922177064760884,0.1484375,0.12946428571428573
280,0.03406766299523468,0.035885331423852286,0.1484375,0.12946428571428573
281,0.03403172536974789,0.03584844953246425,0.1484375,0.12946428571428573
282,0.03399579414981406,0.03581145812680011,0.1484375,0.12946428571428573
283,0.033959648826571265,0.03577451000357913,0.1484375,0.13392857142857142
284,0.0339237202803788,0.035737308442502225,0.1484375,0.13392857142857142
285,0.033887446529365865,0.03570023830323447,0.1484375,0.13392857142857142
286,0.033851086913739975,0.0356631182545823,0.1484375,0.13392857142857142
287,0.033814889321195016,0.03562578351352501,0.1484375,0.13392857142857142
288,0.03377853132412252,0.035588450787379135,0.1484375,0.13392857142857142
289,0.03374212194712355,0.03555104517289519,0.1484375,0.13392857142857142
290,0.033705618415195336,0.03551359646394358,0.1484375,0.13392857142857142
291,0.03366893562978833,0.0354761584954359,0.14955357142857142,0.13392857142857142
292,0.03363252537526245,0.03543843611934343,0.14955357142857142,0.13392857142857142
293,0.03359595219565912,0.035400718111365116,0.14955357142857142,0.13392857142857142
294,0.03355934133391765,0.03536291477778219,0.14955357142857142,0.13392857142857142
295,0.033522593947417544,0.035325096409288166,0.14955357142857142,0.13392857142857142
296,0.033485886959785945,0.03528715072632673,0.14955357142857142,0.13392857142857142
297,0.03344895144328933,0.03524923369499909,0.14955357142857142,0.13392857142857142
298,0.03341180888828482,0.03521133377503466,0.14955357142857142,0.13392857142857142
299,0.033374898264307916,0.035173195786066196,0.14955357142857142,0.13392857142857142
300,0.033337834599395745,0.03513504229976745,0.14955357142857142,0.13392857142857142
301,0.033300615128161015,0.03509687101724237,0.14955357142857142,0.13392857142857142
302,0.033263390076390384,0.035058597576970225,0.14955357142857142,0.13392857142857142
303,0.03322615771281688,0.03502022508210758,0.14955357142857142,0.13392857142857142
304,0.033188687204550586,0.03498187650916531,0.14955357142857142,0.13392857142857142
305,0.0331512980181472,0.034943381546403265,0.14955357142857142,0.13392857142857142
306,0.03311385647967311,0.034904810556245065,0.14955357142857142,0.13392857142857142
307,0.03307625232669186,0.0348662196315052,0.14955357142857142,0.13392857142857142
308,0.03303868363587357,0.03482750933070985,0.15066964285714285,0.13392857142857142
309,0.03300102157103605,0.034788742524285036,0.15066964285714285,0.13392857142857142
310,0.03296324813425282,0.0347499298290543,0.15066964285714285,0.13392857142857142
311,0.03292539938264207,0.034711049789579194,0.15066964285714285,0.13392857142857142
312,0.03288751521744867,0.03467208306678051,0.15066964285714285,0.13392857142857142
313,0.032849664211147635,0.034632998869644355,0.15066964285714285,0.13392857142857142
314,0.03281162555407763,0.03459390089017904,0.15066964285714285,0.13392857142857142
315,0.0327737661977767,0.0345546200949818,0.15066964285714285,0.13392857142857142
316,0.032735712306069774,0.03451532943044608,0.15066964285714285,0.13392857142857142
317,0.032697439476375705,0.034476032947808495,0.15066964285714285,0.13392857142857142
318,0.03265926741123847,0.03443659313822288,0.15066964285714285,0.13392857142857142
319,0.032620792022506534,0.03439717859259429,0.15066964285714285,0.13392857142857142
320,0.03258245875047202,0.03435760635777742,0.15178571428571427,0.13392857142857142
321,0.03254406433465415,0.034317960661246816,0.15290178571428573,0.13392857142857142
322,0.032505422395023374,0.03427831221201994,0.15290178571428573,0.13392857142857142
323,0.0324667749577389,0.03423856482490415,0.15290178571428573,0.13392857142857142
324,0.03242806921075915,0.03419874224212924,0.15401785714285715,0.13392857142857142
325,0.03238915850443526,0.034158896101025474,0.15401785714285715,0.13392857142857142
326,0.03235014246159636,0.034118990160058815,0.15401785714285715,0.13392857142857142
327,0.03231109247744736,0.034078996939423345,0.15401785714285715,0.13392857142857142
328,0.032272157940284145,0.03403886092272666,0.15401785714285715,0.13392857142857142
329,0.03223336457838094,0.03399857626513565,0.15401785714285715,0.13392857142857142
330,0.032194397398585387,0.03395825791188766,0.15401785714285715,0.13392857142857142
331,0.03215521903438363,0.033917914182957205,0.15401785714285715,0.13392857142857142
332,0.0321158474038914,0.03387753778539395,0.15401785714285715,0.13392857142857142
333,0.032076621731662376,0.03383701766914689,0.15401785714285715,0.13392857142857142
334,0.03203733437601571,0.03379642166469722,0.15401785714285715,0.13392857142857142
335,0.03199775289395908,0.03375581901252123,0.15401785714285715,0.13392857142857142
336,0.031958216460525726,0.03371510768593188,0.15401785714285715,0.13392857142857142
337,0.03191856593824988,0.03367432883968167,0.15401785714285715,0.13392857142857142
338,0.03187893105682242,0.033633452057822144,0.15513392857142858,0.13392857142857142
339,0.03183928345951877,0.03359248615525161,0.15513392857142858,0.13392857142857142
340,0.031799534271415304,0.03355145455675621,0.15625,0.13392857142857142
341,0.03175955410758323,0.033510389071558414,0.15625,0.13392857142857142
342,0.031719529587814994,0.033469240361138373,0.15625,0.13392857142857142
343,0.031679576058055756,0.033427978224684456,0.15625,0.13392857142857142
344,0.031639481013995975,0.03338665693395918,0.15625,0.13392857142857142
345,0.03159940501240278,0.03334524131732415,0.15625,0.13392857142857142
346,0.031559139755240946,0.03330377869063358,0.15625,0.13392857142857142
347,0.03151879867216189,0.03326223806532217,0.15625,0.13839285714285715
348,0.03147843446171792,0.03322060771974527,0.15625,0.13839285714285715
349,0.031438009412594704,0.03317890281037844,0.15625,0.13839285714285715
350,0.03139735974677186,0.03313715053135926,0.15625,0.13839285714285715
351,0.03135677593400969,0.033095294857456756,0.15625,0.13839285714285715
352,0.03131619439502147,0.03305335106595694,0.15625,0.13839285714285715
353,0.03127533213362523,0.03301136792255683,0.15736607142857142,0.13839285714285715
354,0.031234351117930492,0.032969313839291726,0.15736607142857142,0.13839285714285715
355,0.031193352886095788,0.03292717070505015,0.15848214285714285,0.13839285714285715
356,0.03115233149945004,0.032884941992580366,0.15848214285714285,0.13839285714285715
357,0.031111577725159722,0.03284258172863374,0.15848214285714285,0.13839285714285715
358,0.031070505945268497,0.03280018633352792,0.15848214285714285,0.13839285714285715
359,0.03102927511009843,0.0327577238178414,0.15848214285714285,0.13839285714285715
360,0.03098793862375378,0.03271518944263766,0.15848214285714285,0.13839285714285715
361,0.030946737631022132,0.03267255049071683,0.15848214285714285,0.13839285714285715
362,0.030905430700453342,0.03262984034095126,0.15848214285714285,0.13839285714285715
363,0.0308640598382341,0.0325870522067137,0.15848214285714285,0.13839285714285715
364,0.030822616305582803,0.032544188193866265,0.15848214285714285,0.13839285714285715
365,0.030781013814119275,0.03250125512335136,0.15848214285714285,0.13839285714285715
366,0.030739490737080936,0.03245823300086699,0.15959821428571427,0.13839285714285715
367,0.030697497382945294,0.03241516518520884,0.16071428571428573,0.13839285714285715
368,0.03065535453653805,0.03237202313005403,0.16071428571428573,0.13839285714285715
369,0.030613565184063215,0.03232877077488605,0.16071428571428573,0.13839285714285715
370,0.030571243531512467,0.032285473052192,0.16071428571428573,0.13839285714285715
371,0.030529151226742584,0.03224207295669738,0.16071428571428573,0.13839285714285715
372,0.030486908583703953,0.03219860131495015,0.16071428571428573,0.13839285714285715
373,0.030444752627457168,0.03215504337276953,0.16071428571428573,0.13839285714285715
374,0.030402396526975264,0.03211141230873677,0.16071428571428573,0.13839285714285715
375,0.030359913777527624,0.03206770446881192,0.16294642857142858,0.13839285714285715
376,0.030317418871579405,0.032023915145940815,0.16294642857142858,0.13839285714285715
377,0.0302750645991696,0.0319800416857053,0.16294642857142858,0.13839285714285715
